DataSet Entry ID	Text	Tagger Pid	Date	Review Type	Defect Severity	Defect Type	Defect Resolution	Software Defect	Hardware Defect	Comment	Authority?
16332699	Excelente producto. 	jakeg6	11-23-2015 18:42:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
19662867	It's very resistant and confortable to hold.It has a fast processor and a great memory.A+ by far my favourite phone so far... 	jakeg6	11-23-2015 18:44:22	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
8856531	Fast ship and item is just what  I expected.  Very pleased. 	jakeg6	11-23-2015 18:44:22	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
88976939	This BlackBerry Z30 is by far The Best cellphone i've ever had. In my opinioacute;n and for business needs is perfect. Great  desing, stereo sound, great image quality and pretty big screen size. New keyboard gadgets are impressive. Great speed when usin 	jakeg6	11-23-2015 18:44:22	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
76280422	Phone seems to be OK, though I need to learn more about it.  I am very dissatisfied with the battery, I have to charge it every day, even when the phone is turned off. Very frustrating!!!, Can I get the battery replaced? I believe this one is defective. I 	jakeg6	11-23-2015 18:44:22	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
707191	nice  phone i like how its water proof and video and music will still play while submerged in cup of water. the camera and video recording isnt that bad. battery life is good, im not a cell phone addict like girls are so it lasts me couple days. 	jakeg6	11-23-2015 18:44:22	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
49232818	now I had a foreign language study book taken and not turned in to lost and foundI had some ear buds the same thing.. Now I know people there tease me and I guess throw my stuff out , right who steals books in a rich neighborhood like this but to steal an 	jakeg6	11-23-2015 18:45:37	Other	No Defect	No Defect	Other	No Defect	No Defect	did not describe defect.	false
66044919	I love this phone. Lighter than my HTC Sense. Performs well. No freezing.  Pretty simple to use I think. Lots of cool features.  I didn't think I would like the S swipe to type--instead of touching each letter as if you were typing you glide your finger f 	jakeg6	11-23-2015 18:45:37	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
68645302	great  phone 	jakeg6	11-23-2015 18:45:37	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
58429189	This phone is in need of desperate software help from Motorola.  I will lament the lack of Android 2.3 and the fact that the phone might not go higher than 2.2, but I am not attacking Motorola; I am actually a disappointed owner of this phone.  I am on my 	jakeg6	11-23-2015 18:45:37	Neutral	Performance Defect	Software	No Resolution Specified	Hardware	Software		false
31384659	The phone sucks big time!!! I don't know why they have the camera in it, at first place.. The camera is useless.. ATT also sucks.. I had to leave the county and wanted to unlock my phone.. They don't do that for you.. Whereas T-Mobile unlocks the phone f 	jakeg6	11-23-2015 18:45:37	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Camera		false
83460293	Serious company, the team reached better than I thought, is the latest operating system Android on the Samsung Ace, I congratulate and highly recommend them, five stars for them. 	jakeg6	11-23-2015 18:50:19	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
61796096	I have the 755 already and this phone is a great purchase for use while traveling, since it's unlocked.  Windows software is a plus. 	jakeg6	11-23-2015 18:50:19	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
35724518	DO NOT buy this phone, it is the worst phone I have ever owned. The battery life is a joke, I thought something was wrong with the battery that it came with, so I bought a new one did not help. It is alway giving me an Oops error reloading.NOT EVEN FREE I 	jakeg6	11-23-2015 18:50:19	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
73064745	This phone has a major flaw. If you let the battery die it will most likely be unable to charge unless you buy a new battery. You will have to charge the phone almost everyday if not everyday to make sure it doesn't shut down on you. the front gets easy b 	jakeg6	11-23-2015 18:50:19	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
14698236	Besides the mediocre camera that doesnt have focusing, the constant lag spells that make texting hard and general use annoying, the trial applications that allow one use, the lack of updates, this phone is worth staying away from simply because of all the 	jakeg6	11-23-2015 18:50:19	Neutral	Performance Defect	Both	No Resolution Specified	Applications	Camera		false
65707922	I bought this because I couldn't get a new Verizon phone without them trying to take my unlimited data away.  Came packaged as new. 	jakeg6	11-23-2015 18:52:31	Neutral	No Defect	No Defect	No Defect	No Defect	No Defect		false
35436416	Works great, not a problem at all! 	jakeg6	11-23-2015 18:52:31	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
58644385	Excellent product. Lightweight yet quite complete. Excellent picture and video quality. Excellent sound quality in both ways (speaker and headphones). Also, it has a very good antenna reception (which is a serious issue for me because there is no good sig 	jakeg6	11-23-2015 18:52:31	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
57035259	There is a dead spot in the middle of the screen... (only 2 days after purchase). I would have to return it since I don;t know what is causing this 	jakeg6	11-23-2015 18:52:31	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
88796330	I bought three of these phones only one work after hours of messing with it, I got nothing but the run around from amazon and never even got a contact number for there vendor they told me that they had no contact info for MBC hell I was able to google the 	jakeg6	11-23-2015 18:52:31	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
69508624	Looks like a smart phone but it's really just a poser.  The touch screen is not easy to use.  I got this phone for my husband and he put up with it because he didn't want to hurt my feelings.  But when I tried to make a call on it or text it was impossibl 	jakeg6	11-23-2015 18:55:48	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
91953662	as pre-payment not served in Venezuela 	jakeg6	11-23-2015 18:55:48	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
14635831	Phone was supposed to be unlocked but wasn't. Phone works but will have to pay to get the phone unlocked. 	jakeg6	11-23-2015 18:55:48	Complaint	Performance Defect	Software	Other	Operating System	Software	wil have to pay to get phone unlocked.	false
74744590	Purpose was having a device when needed in international tourism travel, without being tied to a vendor or service company. Considered a #34;world phone package#34; company, but concluded I could do what I needed on my own and have less expensive calls  	jakeg6	11-23-2015 18:55:48	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
29031019	So far so good.I have had my phone approximately for three weeks now. I am still loving it. I use my phone while taking shower, i also keep trying to hurt it, yet it's still fine. 	jakeg6	11-23-2015 18:55:48	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
68791092	WP7 is the awesomest thing to come out of Seattle. Buy it.One gripe- when the screen is locked- wifi gets disconnected(to conserve battery) but data continues..so if you ve switched off data like me-push mail isnt exactly push.PROSEvery thing else.Believe 	jakeg6	11-23-2015 18:59:12	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
31478199	not unlocked for all bands 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 	jakeg6	11-23-2015 18:59:12	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
23430381	great cellphone!! 	jakeg6	11-23-2015 18:59:12	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
39286693	phone fell apert from screw dropping. vendors reply said contact manufacturer. i did and they said no warranty since it was not new.oem shop it was new.oem shop did not even have a phone for them or manufacturer. I brought product in dec and started using 	jakeg6	11-23-2015 18:59:12	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Encolusre		false
56860251	I got the device as expected... device is very good initial experience with S4 is very nice and this is my first smart phone no comparisons.I got battery is very bad.. need to charge continuously... 	jakeg6	11-23-2015 18:59:12	Neutral	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
86476962	The phone itself is great. I bought this one to replace one like it that I had lost. When I received it after paying for one day shipping, I found out when I tried to activate it that my old phone was on ATT and the phone I received was T Mobile. I was to 	jakeg6	11-23-2015 19:01:17	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
7162931	Good cellphone for the money. 	jakeg6	11-23-2015 19:01:17	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
63092016	It is what it is: a Virgin Mobile phone.  After about 8 months of use now it freezes up and lags.  Sometimes the battery has to be pulled in order for it to get going again.  I think Virgin Mobile does this so you buy more phones from them as I've had the 	jakeg6	11-23-2015 19:01:17	Complaint	Performance Defect	Software	No Resolution Specified	Hardware	Internal Hardware		false
87395426	Go to Motorola's site and you'll see this phone is not meant for the US market - it was intended for the Asian-Pacific market. I wasn't able to use it right out of the box. The USB charger would not work on my PC so I had to preform a master reset and dow 	jakeg6	11-23-2015 19:01:17	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
90096133	This was going to be a gift for an older relative. I read the manual before purchasing this phone. I have been a Nokia fan for many years and I was upgrading a phone for a older relative. The instructions said it was easy to transfer data from a Nokia OVI 	jakeg6	11-23-2015 19:01:17	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
38109684	This phone has terrible reception.  Forget what you hear from these people that say Sony Ericsson has a different type of signal indicator and all that crap.  The simple fact is that this phone does not get a signal, or gets a weak signal, where some othe 	jakeg6	11-23-2015 19:32:37	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
54168415	I bought this phone about two months ago with net10 service. The phone's cost is fairly low, but even that cost isn't worth it. Each press of a button included a delay in the phone's reaction time, so text messaging involved many frustrating pauses. Oh, a 	jakeg6	11-23-2015 19:32:37	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
79515613	The price-to-performance ratio for this phone is awesome. It does everything that you NEED a phone to do plus more. For everyday use, this phone is perfect. Emails, calling, texting, games, apps...it does it flawlessly. The multitasking is not the best be 	jakeg6	11-23-2015 19:32:37	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
72115688	This is an unlocked dual SIM phone with wifi. One SIM has 3G capability. The radio is a very nice feature although you must have the headset connected to activate the radio. Recently used this phone in West Africa with no problems. You can select which SI 	jakeg6	11-23-2015 19:32:37	Neutral	No Defect	No Defect	No Defect	No Defect	No Defect		false
84231474	has a good signal if is close to a window even in bad weather,cloudi sky,no loss of signal,works as good as hard wire phone,dont even notice that is a cellular phone. 	jakeg6	11-23-2015 19:32:37	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
58854015	Comprei para minha esposa e aparentemente eacute; um excelente custo-benefiacute;cio. No tenho ainda como avaliaacute;-lo melhor, pois ela comeou utilizaacute;-lo efetivamente hoje. 	jakeg6	11-23-2015 19:36:42	Other	Other	No Defect	Other	No Defect	No Defect	not in english.	false
41795284	Worst phone I ever owned.  The first phone (yes, I know, fool me once shame on you, fool me twice shame on me) stopped working entirely within 60 days after purchase, and neither the retailer nor the manufacturer would honor the warranty.  The second phon 	jakeg6	11-23-2015 19:36:42	Complaint	Performance Defect	Both	No Resolution Specified	Operating System	Internal Hardware		false
14640476	Anyone hating on this phone is just jealous that the specs destroy their crapple iphoney.This thing is a beast! The screen is large enough where you no longer need to carry a phone and a tablet with you everywhere you go, all you need is this one device.  	jakeg6	11-23-2015 19:36:42	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
2284396	Lets be straight; this tiny phone was bought for one reason, to replace my main phone of a 2-year plan that is beyond its one-year warranty.  Nevermind any of the reasons why the original phone is dead, at the end of the day, it would cost almost $150 to  	jakeg6	11-23-2015 19:36:42	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Encolusre		false
57583587	I really didnt need the back door but had to buy it since this comes as a set, that was my only criticism for this item. my old battery for this phone died in a year, so I had to get a new one and so far it is working the way it is supposed to. It comes e 	jakeg6	11-23-2015 19:36:42	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
75248999	When I purchased this phone for $22, I didn't really expect much. All I was looking for was a basic phone for basic usage. That's essentially what I got. I also got a few other things I did not expect. I personally like the fact that this phone and any ot 	jakeg6	11-23-2015 19:40:35	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
83813462	Quadband Dual Sim Android 4.1 Os with 5 Inch Touch Screen my wife loving it  I brought this for her and she like it lots, this  is the best phone. 	jakeg6	11-23-2015 19:40:35	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
7354276	I loved this phone but had to return it due to two issues:1. Battery life was terrible and barely lasted my workday.2. The alarm failed to go off three times in the week and a half I had it, making me late to work. That was the dealbreaker. I researched t 	jakeg6	11-23-2015 19:40:35	Neutral	Performance Defect	Both	Return	Settings	Internal Hardware		false
1260230	So now I've been traveling for a while with this phone and I have one slight problem...the battery life on this sucker just plain...well...sucks.  I have to turn everything off just to make it last more than a few hours without dying out.  If you plan on  	jakeg6	11-23-2015 19:40:35	Neutral	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
28070613	If you're looking for an inexpensive cell phone to make and receive calls, you can't go wrong with this model. You may have a slight learning curve if you're used to another make phone, but (at least for me) it's no big deal. My service allows me 130 minu 	jakeg6	11-23-2015 19:40:35	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
89291061	It was a waste of money and time. It doesnt work, as simply as that. The battery doesnt work and also it doesnt reads any sim card.Dont buy it.It is the first time that Nokia has let me down. 	jakeg6	11-23-2015 20:01:49	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
27072788	Horrible!!!!  charging port on phone came out and replacement phone would not charge and volume didn't work. The HTC incredible 2 was the sorriest piece of junk I ever bought. Very unhappy and dissatisfied with my purchase.  DON'T DESERVE A STAR!!!! 	jakeg6	11-23-2015 20:01:49	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
24489452	The motorola triumph in my opinion is the best android prepaid smartphone out today. Its 3g , has a big crisp, clear screen and the picture is top notch.  Great camera n front face camera aswell great speakers very loud when watchin youtube or listening t 	jakeg6	11-23-2015 20:01:49	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66443987	Amazing phone. Especially for the price that purchases it at. So many options. Super fast. Super amazing camera. Big but dosen't like huge. Would purchase again 	jakeg6	11-23-2015 20:01:49	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
85378589	the battery easy go dead 	jakeg6	11-23-2015 20:01:49	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
75259828	I currently own this phone and love it.  Unfortunately it went into the washer with my clothes and is now dead! So, I am now buying this unlocked phone.  Do unlocked phones come with a sim card and a data card? 	jakeg6	11-23-2015 20:05:10	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
73988688	The htc evo design phone is awesome. Quick response and a very fast phone. The phone offered great  features and the interface was pleasant to navigate. It is a very solid phone, and the build quality is great. I would also like to mention the seller, wis 	jakeg6	11-23-2015 20:05:10	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
79543581	well I bought this phone to use and it has the worst screen I have ever seen also has poor reception and Bad battery live 	jakeg6	11-23-2015 20:05:10	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
50647472	i love it and works like it is new 	jakeg6	11-23-2015 20:05:10	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
87330442	I've had this phone for almost a week and hate it. It takes forever to charge, then doesn't even stay charged all day. I only use it for texting, a few phone calls and checking email, so it's not because of heavy usage. I'm probably going to return it and 	jakeg6	11-23-2015 20:05:10	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
87647469	I bought this phone in July of 2011 and it was a great buy. Or so I thought! It turned out to be the phone from hell. The 1st month of having it, I had to return it and get a new one because the previous one over heated! Then, once I received the nest one 	jakeg6	11-23-2015 20:09:27	Complaint	Performance Defect	Hardware	Return	Hardware	Internal Hardware		false
74650520	exellent. 	jakeg6	11-23-2015 20:09:27	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
69833118	LOVE LOVE LOVE THIS PHONE. Boost is just 45 a month for this awesome Android. Way better  way less expensive than iPhone. Does so much. The camera on this thing is so good. 	jakeg6	11-23-2015 20:09:27	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64178056	The phone itself is awesome, but when I browse thiers a line in the middle...half of the text lags from the other half...I don't know know if I got a deffective phone or if all droid 2's do that.... 	jakeg6	11-23-2015 20:09:27	Neutral	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
79314124	I had been very happy with my Motorola A630 until the battery started losing its charge within a day, even when the phone was turned off. The friendly but incompetent customer support kept me on the phone for an average of 40 minutes for the repeated call 	jakeg6	11-23-2015 20:09:27	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
48459355	Very Good this product,Excelente aqui en venezuela funciona a la perfeccion en todss sus bandas.Very Good this product,Excelente aqui en venezuela funciona a la perfeccion en todss sus bandas.Very Good this product,Excelente aqui en venezuela funciona a l 	jakeg6	11-23-2015 20:12:22	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
78138230	I don't know if I just got a bad batch, but I have had this phone replaced twice and each time (I've had three of them) they keep lighting up every 5 minutes at most (sometimes every 10 seconds) which wastes my battery, making me wake up to a dead phone.  	jakeg6	11-23-2015 20:12:22	Complaint	Performance Defect	Software	Replacement	Settings	Software		false
22132516	I got this phone as a replacement for my HTC Incredible 2.This phone is not as bad as the HTC, but it does have its own problems.1.) Battery life is bad.  4g is more battery intensive, but it's still annoying when your phone is always needing a charge, an 	jakeg6	11-23-2015 20:12:22	Neutral	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
81405020	I got this phone less than three months ago. The antenna has broken, it drops calls, and worst of all, it rings without any sound or vibration. It's never on silent or vibrate. I hate this phone so much. The camera quality is even bad compared to the sams 	jakeg6	11-23-2015 20:12:22	Complaint	Performance Defect	Both	No Resolution Specified	Settings	Camera		false
51768089	i am so in love with this phone i got gave my other phone away because this phone is my baby it has good service and good internet service good camera and record video and it even has a fm radio on here this phone is so cool i'm never getting rid of this  	jakeg6	11-23-2015 20:12:22	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
78149232	VERY GOOD PHONE. I BOUGHT THAT TO MY SOON AND HE LIKES . IT IS VERY NICE THE STYLE. 	jakeg6	11-23-2015 20:15:56	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
73928293	This is an amazing phone and the price I paid for my upgrade makes it even better.  I was glad to have done my shopping carefully as I got a great phone for a great price and I'm very happy with it. 	jakeg6	11-23-2015 20:15:56	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
4958381	The phone is already starting to have problems.  Sometimes when I text it turns itself off unexpectedly which is not good and I can only use it on speaker phone now because the outside earpiece isn't working anymore. 	jakeg6	11-23-2015 20:15:56	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Ports		false
6894103	Very nice I love it 	jakeg6	11-23-2015 20:15:56	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
90244295	I bought the phone as new but I sent it to Venezuela where it did not work because the phone was defective. As the phone does not have warranty bring it to a technician who informed me that the phone is remanufactured. I really feel cheated. 	jakeg6	11-23-2015 20:15:56	Complaint	Performance Defect	Both	Other	Operating System	Encolusre	remanufactured	false
64978004	I got this last year for my b day should have got the s2 like i said .The phone isent horrible but could be much betterCons turns off by its selfRestartsYou tube or browser crashes sometimesCracks super easyPoor battery lifeProsSuper fast on wifiThe look  	jakeg6	11-23-2015 20:18:33	Comparison	Performance Defect	Both	No Resolution Specified	Operating System	Internal Hardware		false
77402742	The HTC One is an amazing, beautiful phone. It's gorgeous, well-made, and well thought out... everything a smart phone should be and more.Design: The One's design and construction are outstanding and nothing short of amazing. Classy, smooth, and beautiful 	jakeg6	11-23-2015 20:18:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
36797662	Problem isn't exactly the phone.  The phone itself isn't all that bad.  It's Samsung's #34;warranty#34;...  or lack there of.The locking screw on the back cover of mine just started free spinning.  And if it's not locked, there's no way to keep the wate 	jakeg6	11-23-2015 20:18:33	Neutral	Performance Defect	Hardware	No Resolution Specified	Hardware	Encolusre		false
84977273	I did not know that my other phone was not smart until I bought this phone. I don't use a phone much, sometimes not for days. I just went 3 months between battery charges but I think this phone would be a juice hog if it was on all the time, It seems like 	jakeg6	11-23-2015 20:18:33	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
31955327	I wanted a phone for texting and the occasional phone calls. My two biggest complaints are these:Terrible call quality200 message limitI'm an ATT; user and I WOULD NOT SUGGEST THIS PHONE! 	jakeg6	11-23-2015 20:18:33	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
21881349	Este celular es un equipo super completo, tiene de todo y mucho mas! Lo recomiendo!David Tejeda Goico 	jakeg6	11-23-2015 20:21:19	Other	Other	No Defect	No Defect	No Defect	No Defect		false
90488004	Order arrived well ahead of time. However the earphones were missing and the Blink Feed will only display Chinese content even after changing settings to English. All else was perfect as expected 	jakeg6	11-23-2015 20:21:19	Neutral	Performance Defect	Software	No Resolution Specified	Settings	Software		false
86956828	This iphone crashed after six months only. Too bad. I wasted 300 bucks. The seller offered no warranty and the apple store did not either. We ended up trashing it. Never buy this phone . My experience was terrible! 	jakeg6	11-23-2015 20:21:19	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
67843231	The phone itself is not bad. Normal wear and tear on phone as expected. But it does have a shortage in the phone that make it hard to keep a charge and that part was not disclosed. So not completely happy with phone because now i am looking to buy another 	jakeg6	11-23-2015 20:21:19	Neutral	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
75053503	This phone is amazing. I like everything about it from the size to the keyboard. Android is awesome. 5mp camera is awesome. Call quality is awesome. If you are looking for a keyboard phone you will not be dissappointed. 	jakeg6	11-23-2015 20:21:19	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66731491	since I got this Nokia lumia 800, it has been from one disappointment to another. Sometimes, it freezes midway in a call and at other times it switches itself off and will not be turned back on. I wish I didn't it buy it. So disappointed. 	jakeg6	11-23-2015 20:29:33	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
36785866	Everything ok, product and delivery 	jakeg6	11-23-2015 20:29:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66780451	Great phone, great price. Love the HTC One all around. Great crisp screen, super loud sound, wonderful camera and features. Just big enough to hold without being awkward. Beautiful design that knocks all the other competition out. I love the sleek look of 	jakeg6	11-23-2015 20:29:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
27912367	I think the title speaks for itself. The phone itself works well. Good speakers on it make it easy to hear. Without headphones the music play louder then I thought it would. As others have said it's half a smart phone. I get the 750 minute for 30 day pl 	jakeg6	11-23-2015 20:29:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
6364348	I bought the phone for a friend and so far he is enjoying it.Good reception,  screen is okay and takes nice pictures. He loves it. Thanks 	jakeg6	11-23-2015 20:29:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
83570356	I had trouble with this phone from the start  and four months later it went crazy and died on me, I took it to a phone shop and they could not fix it,  so I am out a phone and I am very very unhappy. 	jakeg6	11-23-2015 20:33:04	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
59823936	Lumia is a very good phone, with a good build quality. It is also a very good value compared to other flagship phones. I have found it to have clear audio on calls. Good screen brightness, quality camera, and speaker phone is loud enough to clearly hear a 	jakeg6	11-23-2015 20:33:04	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
49194475	#34;OLD-SCHOOL#34; I Purchased as a replacement for the LG VX8300 purchased NEW from Verizon Wireless about 8 years ago that just will not die... Love this model for taking and placing calls although texting is a bit difficult. (I have a BlackBerry for  	jakeg6	11-23-2015 20:33:04	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
75643976	The Nokia lumina 900 excels in almost every way.  Super fast web browser with a beautiful rich black screen.  Easy to hold and feels wonderful and solid.  Nice piece of technology.  It's easy and fun to talk, especially with its front facing camera..  The 	jakeg6	11-23-2015 20:33:04	Neutral	No Defect	No Defect	No Defect	No Defect	No Defect		false
5552219	I contacted the supplier to verify that the phones were unlocked and when I received them they indeed were, so all went well and I'm enjoying the phones in my WiFi demo. 	jakeg6	11-23-2015 20:33:04	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
56879659	This is the WORST product I have ever brought on amazon ever. I purchased this phone to replace my iphone which was water damage. Bad idea. The phone came sleek with minimal scraches. I thought I was getting a catch because the phone was already wiped and 	jakeg6	11-23-2015 20:39:49	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
73685540	excelente !!!! 	jakeg6	11-23-2015 20:39:49	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
21006379	So I know from personal experience that there is a lot of money out there and some people are willing to get it, are you? learn how to create and produce a brand new app and have your game featured in the Apple app store with 60% of revenue coming home to 	jakeg6	11-23-2015 20:39:49	Other	No Defect	No Defect	No Defect	No Defect	No Defect		false
16858569	yall sent me a phone a house charger and a car charger witch i never use i had this phone for a little over 30 days and now my battery wont even hold a charge i guess im going to have to buy a new battery for it or a new phone 	jakeg6	11-23-2015 20:39:49	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
85934799	IM ORDERED 5 PHONES FROM BLUTEKUSA AND THEY SEND ME ALL OF THEM WITHOUT THE 2GB MICROSD CARDS THAT HAS TO BE INCLUDED IN THE BOX AND THE BOXES WERE DAMAGE LIKE THEY PUT ALL THE PHONES IN BAD WAY INSIDE THE BOXES. WTF WITH THIS SERVICE. I DONT RECOMEND BUY 	jakeg6	11-23-2015 20:39:49	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
38644865	very nice mobile phone. good messaging, good call quality, battery is ok, good 4g signal and good camera photo and 720p video (although it could have been optimized to shot in darker places). one thing that is missing is a competitive appstore. 	jakeg6	11-23-2015 20:44:31	Neutral	Performance Defect	Software	No Resolution Specified	Applications	Software		false
58324275	I have already been using this phone for years. My case broke and I never replaced it, so I started dropping the phone! Without a case, the phone is slippery!! Eventually, I could not hear on the phone and adjusting the volume was not helping. Since I am  	jakeg6	11-23-2015 20:44:31	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Encolusre		false
25222480	As much as I hate to leave a bad review, don't buy this phone. I went through two of these phones in less than 8 months. It was a decent enough little phone, but there is a manufacturing defect and the sliding mechanism WILL break and the screen part will 	jakeg6	11-23-2015 20:44:31	Complaint	Performance Defect	Software	No Resolution Specified	Hardware	Display		false
48623878	Have this phone for about a week or so and it has been working pretty good. The only couple of things that I didn't like was that it doesn't have wifi calling like my last phone had (I live out in the country and get poor reception but I have DSL internet 	jakeg6	11-23-2015 20:44:31	Neutral	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
33237749	Best smartphone in the market. 	jakeg6	11-23-2015 20:44:31	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
4950455	good 	jakeg6	11-23-2015 20:48:03	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
32091113	I love my phone. I am glad I purchase this phone. My sim card from Att fit in the phone. I have not try to open pictures yet. It took me a lot of time to change the ring tone and figure out some of functions but I'm completely satisfied. The color great  	jakeg6	11-23-2015 20:48:03	Neutral	No Defect	No Defect	No Defect	No Defect	No Defect		false
87761491	Had the phone for 2 months and it hasn't ever been very good. Shuts off by itself randomly, the screen gets stuck randomly, and it doesn't turn on at all half the time. The phone is painfully slow. Sometimes you think it has frozen but it is just loading. 	jakeg6	11-23-2015 20:48:03	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
25668963	wow!!! the best phone ever, so glad I went with it, beautiful, slick, elegant and powerful android smart phone on the planet. 	jakeg6	11-23-2015 20:48:03	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
53214736	This Phone rocks the caspa. 	jakeg6	11-23-2015 20:48:03	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
