DataSet Entry ID	Text	Tagger Pid	Date	Defect Severity	Injury Timing	User Expertise	DERIVED-Defect	Comment	Authority?
60335275	I have owned my DW718 for a couple of months now and have not experienced any of the problems other reviewers have mentioned.  I have found the saw to be strudy, well constructed and capable of repeated accurate cuts.  I have used it to cut everything from crown moulding to large tembers.  My saw is rather new so maybe many of the problems of earlier production have been corrected.  I am quite pleased. 	rgruss	10-25-2015 16:43:08	No Defect		Indeterminate	No		true
27613834	I like the all in one  compact system used in the Worx screw driver.  As a housewife who is always looking for her husbands tools to use, this one is mine.  I have had no problems using the screw driver and it works great.  Now I  am not looking all over the place for different bits that I can't find.... 	rgruss	10-25-2015 16:43:08	No Defect		Indeterminate	No		true
30165395	The saw as delivered had the blade out of parallel with the rip guides by over .062#34;. This was non adjustable and unacceptable. Within a few days Amazon had delivered a replacement. This one had stripped threads on the fence screws which set the alignment adjustment. A call to Rockwell resulted in a new rip fence assemble. Now that the quality issues are resolved I am pleased with the saw. Amazon and Rockwell's support was commendable. 	rgruss	10-25-2015 16:43:08	Safety Defect		Indeterminate	Yes		true
38621244	I purchased one of these for my router table due to its above the table feature. Quite simply, this is a very nice router. Starts smoothly, keeps its speed, is simple to adjust the height on, and has plenty of power for anything that I throw at it. I haven't used it out of the table, so I can't give any input on its plunge performance. 	rgruss	10-25-2015 16:43:08	No Defect		Indeterminate	No		true
28104349	Awsome device for tight corners and sturdy. I have this one and the one Milwaukee makes. Milwaukee's is a bit sturdier but both are awsome devices 	rgruss	10-25-2015 16:45:15	No Defect		Indeterminate	No		true
27949900	Would highly recommend it to anyone looking for a medium duty multi speed router.  Arrived before estimated delivery date and was packaged in original manufacture packing 	rgruss	10-25-2015 16:45:15	No Defect		Indeterminate	No		true
36807448	Really quite a nice cordless power drill.  It's small but has enough power to handle most home projects.  I've used it to drill holes in wood and drive screws on several wood working units.  The battery holds out for quite a while.  It is lithium, however, it is not detachable, and it takes some time to recharge.  Therefore, it will be necessary to recharge it at every opportunity.There is a screwdriver bit that attaches to the lower end.  It is very easy to dislodge it, so I reccommend it be taped over or stored seperately to avoid loss.The price is so very nominal that I advise buying two of them.  Using two together allows two seperate bits to be used at once and gives backup power in case one battery dies.  I found this to be invaluable while working on various wood projects that required two or more size drills.All in all, this is a very useful tool that I find myself using more than I thought I would.  It is well made and durable.  It should last for many years. 	rgruss	10-25-2015 16:45:15	No Defect		Indeterminate	No		true
26806347	I got the lightning deal on this one. Very small and it works. I put one in each of my cars 	rgruss	10-25-2015 16:45:15	No Defect		Indeterminate	No		true
35213795	Very powerful, and the battery lasts a long time between charges.Very versatile, with multiple settings for use as a power screwdriver.Lots of useful accessories come with it.A very good buy. 	rgruss	10-25-2015 16:45:15	No Defect		Indeterminate	No		true
22507802	MY HUSBAND HAS BEEN USING THIS SAW OUT ON OUR HILLSIDE LOTS IN CLEANING UP OLD TREE BRANCHES, ETC. HE SAYS HE COULD NOT HAVE DONE WITHOUT THIS HANDY TOOL. 	rgruss	10-25-2015 16:49:22	No Defect		Indeterminate	No		true
37401174	The gears are cheap plastic and it sheared all the teeth off the first time I used it. They need to step down the motor power or use metal gears. The gears WILL wear out on this drill if you use it regularly much more quickly than a drill with metal gears. 	rgruss	10-25-2015 16:49:22	Performance Defect		Indeterminate	Yes		true
31376827	My Harbor Freight 29 dollar buffer died.  I liked it.  Brush's went and could not get them replaced.  It had a handle on it, and other things.  When I went back to HF, they no longer carried it and none had a handle.  Use it on my boat in the water, handle is a good think.  The Kawasaki is the identical product, just green and costs 3x more.  Works great, but way too expensive.  Like the 29 buck price better 	rgruss	10-25-2015 16:49:22	No Defect		Indeterminate	No		true
57105188	Just what i wanted, Dust FREE! makes sanding easy, love the rotation. Just loving it! Great too to have, Nice Buy 	rgruss	10-25-2015 16:49:22	No Defect		Indeterminate	No		true
45323380	Purchased to install fiber cement siding.  This is the best nailer!  I used 2 nails into studs.  Be sure to use a pressure regulator at about 90 psi and set the depth on the nailer.  Works excellent for sheeting too!  It's much lighter than others and the case is nice too. If your installing fiber cement get a pair of the gator blocks for holding and spacing the planks, they are amazing and worth every penny! 	rgruss	10-25-2015 16:49:22	No Defect		Indeterminate	No		true
25582606	I cut a lot of conduit at work and had used band saws belonging to others several times. Finally I decided to take the plunge and buy one of my own. I had never used a deep-cut model and will probably never cut anything larger than unistrut, so my selection was based on the variable-speed feature more than anything else. To cut to the chase, this saw is a bit awkward to use...Milwaukee located the motor dead in the line of sight of the blade and it's harder to get and keep the cut on a line than with the standard depth saw. It cuts very well and the variable speed control is great, but after using the standard depth model (which affords great visibility for making cuts) this one is somewhat of a letdown. Had I tried one in the field first I would not have bought one. In terms of quality, it's a Milwaukee...! I just wish the design were more user-friendly. 	rgruss	10-25-2015 16:50:26	No Defect		Indeterminate	No		true
31716734	I own two rental homes and do a lot of renovating and repairs. This is my go to tool for most jobs. I couldn't believe how much power this little tool has. I drove 3 inch screws into oak studs in a rental house and this thing never missed a beat. It comes with a charger and two batteries. The only downside for me was how damn loud the thing is. Overall, this is a great tool! Once you use it, you will want one. 	rgruss	10-25-2015 16:50:26	No Defect		Indeterminate	No		true
22549196	This 36v is what it is...POWER without the cord. You get the job done 4 times as fast as those ordinary 14.4v saving time, and saving money. Reconditioned to perfection with no faults so far and it looks brand new.Get one now, the original cost of this brand new is $499.00 	rgruss	10-25-2015 16:50:26	No Defect		Indeterminate	No		true
34940239	I love this saw,if you plan to you use it for what it is designed for you will love it too. Some reviews expect it to replace their sawzall and it wont 	rgruss	10-25-2015 16:50:26	No Defect		Indeterminate	No		true
40767657	Nice machine for the $$$.  As other reviews have mentioned, the outer package doesn't hold up well in shipping.  Product came undamaged.  Set up was easy.  The machine has minimal quill runout at full extention.  Changing speeds is relativly easy.  Cuts through 1 steel with no problems.  Work table is small and sometimes difficult to clamp down a vice.  I suggest puchasing a vice after receiving the press as some vices will not fit the table.  Having been a machinist for 12 years, I am happy with the machine. 	rgruss	10-25-2015 16:50:26	No Defect		Indeterminate	No		true
38169250	I love this vacuum and have pretty much gotten rid of all other vacuuming tools. It's easy to use and sturdy. 	rgruss	10-25-2015 16:51:37	No Defect		Indeterminate	No		true
40061127	Best brad nailer I've owned. Does not mar wood. Power to spare. Drives brad to desired depth ever time. No jambs. 	rgruss	10-25-2015 16:51:37	No Defect		Indeterminate	No		true
40340041	This nail gun is a great buy.  I have never used a framing nailer before and am a homeowner remodeling a basement.  First, nail guns are incredible time savers.  The last remodel I did, I nailed by hand.  I can't even express how much time and frustration this saves.  This one performis well, excellent price, has not jammed once. I am very pleased. 	rgruss	10-25-2015 16:51:37	No Defect		Indeterminate	No		true
59094313	I've been skeptical on BD products for a while for obvious reasons (material choices, design, construction of unit), and went on a limb to get the Mouse based on a friend's recommendation.  The mouse worked great initially for small projects and modelmaking, but completely failed within weeks of getting the device.  I have since gone through 2 more, but I simply return them to my local Home Depot from where I purchased it, and trade up for another new unit.  Needless to say, this works for me, but this is an example of poor product development decisions, flawed design for manufacturability, and BD are basically hemorrhaging profits and consumer's good will by offering products that are returned over and over again. 	rgruss	10-25-2015 16:51:37	Performance Defect		Indeterminate	Yes		true
25926078	I ran 2000 ft of 2x6 construction heart redwood decking that had been weathered for 27 years. It required an occasional push on my part to get the boards thru as I only cleaned one side. The result was class quot;Aquot;.Most of the boards were 16 amp; 20 ft long which I felt was a Man sized job for a portable planer of that size. Again it did a superior job. 	rgruss	10-25-2015 16:51:37	No Defect		Indeterminate	No		true
24405304	okay for a short while, then switch started working only intermittantly.  About the 7th or 8th time I used it...it wouldn't turn on at all...threw it in the garbage. 	rgruss	10-25-2015 16:56:02	Performance Defect		Indeterminate	Yes		true
24516726	Cuts 4by4's #34;like butter#34;, awesome tool, I'm  loving dewalt this year! Not to noisy, considering it's a big 'un. Buy it! 	rgruss	10-25-2015 16:56:02	No Defect		Indeterminate	No		true
44352029	I have had my PM 66 for a year.  It is a solid, smooth running saw.  It cost a tad more than the Jet and the Delta, which I am sure are fine products, but I am sure that the quality is there with the PM.  An excellent saw! 	rgruss	10-25-2015 16:56:02	No Defect		Indeterminate	No		true
31599194	I like the size, and the vac has pretty good suction. Nails and bits of wire get pulled up, but not very far. The handle came cracked on one end. The handle would feel better if it were smooth on the inside instead of honeycomb where the fingers actually lift. Dumping the dust from the base is messy. An incorporated external vortex chamber would have been a really good idea, catching the majority of debris first and being easier to dump. The basic vac comes without suction heads for the floor, and without a sponge for wetvac operation. The sponge wet filter would have been a cheap and easy give away, and seems like it would have increased the usufulness at little extra cost. Perhaps the sales strategy was to upsell the extras packages. It just made me feel shortchanged. The cord is adequate length, but could have been a bit longer. Hose storage is almost nonexistent, the single hook that snaps on to the base only holding the end of the hose, not several loops. There is no cord storage strategy. It does come on Auto well when the crosscut saw turns on, and off when off, the dust seems fairly well collected, but if auto is not on, dust goes all over, and it is not easy to visualize the on/off  with either of the two buttons (Power and Auto). It is fairly quiet, and lightweight. The cloth filter shakes out easily,but once again, gets dust on the shaker easily. I tried to keep the wind at my back, but it was strong enough to have eddies blow it back on me. The attempt to bag the debris was hindered by having nothing underneath to hold onto with one hand while holding the plastic bag with the other hand.Yes, I would buy it again, because I still feel the engineering is good, but the vaulue is not as strong for the money given as I had hoped. 	rgruss	10-25-2015 16:56:02	No Defect		Indeterminate	No		true
39137781	I used this on 1/2#34; engineered hardwood flooring, about 400 sq feet, and it worked perfectly start to finish.  Swivel air fitting is a big plus.  I am not a flooring pro but have done several floating floors prior to this one.  Great tool, worth the money. 	rgruss	10-25-2015 16:56:02	No Defect		Indeterminate	No		true
46213450	This saw is great for what it is made for, which is mostly to tooth brick walls or cut limestone or landscapeblock. It is NOT for slicing up cured concrete slabs!!! I got my moneys worth out of it many times over before I burned it up and through it away. I've owned at least a thousand Makita tools (NO LIE!). Some for over 30 years.I plan on buying this tool again the next job that I require it! ADVICE, If you choose to buy this tool, just like a chainsaw. Don't lend it out! And most important, is all ways use water!rcjeff ceo of rocketcityrebuilders. 	rgruss	10-25-2015 16:58:17	No Defect		Indeterminate	No		true
56695737	Like some other reviewers I expected to only use this tool on rare occasion so I didn't want to lay out a lot of money.After I got it, I realized how useful it was. I used it to cut some PVC pipe and it worked very well for that.  So then I used it to scrape a small amount of dried on glue from a concrete floor.  Worked great for that too.Put it away, came back to use it a few weeks later and it didn't work.  Motor still goes but the mechanism that drives the oscillation was busted.The tool was never dropped, was not heavily used or abused in any way.  It just broke while sitting on a shelf in my shop.So I'd say spend a little more money and buy a name brand oscillating tool. 	rgruss	10-25-2015 16:58:17	Performance Defect		Indeterminate	Yes		true
45178645	I've had this saw for about 8 months now and am very happy with it.  Used it to build 2 decks and a clubhouse for the kids.  Works great on 2x6's and 2x4's stacked or at 45 degrees as well as 4x4's.  Cuts clean without bogging down.  At $100 + free shipping you can't go wrong.The first saw I got had a broken handle but I had no problem swapping it out.  Logged on to Amazon, filed a shipping damage report, and they shipped another one out the same day.  Sent a call tag for the damaged saw and I never had to deal with it again. 	rgruss	10-25-2015 16:58:17	No Defect		Indeterminate	No		true
36063167	Saw and guide seem to work well, but make sure that a cutting guide comes with the saw (or not). 	rgruss	10-25-2015 16:58:17	No Defect		Indeterminate	No		true
56503213	This is a bit bulky compared to some other brands i have used, otherwise it does the job for a cheap price 	rgruss	10-25-2015 16:58:17	No Defect		Indeterminate	No		true
49379441	Very good battery life with minimal self-discharge, decent torque for such a light unit, nice feel, but not very high quality.  The trigger switch is intermittent and requires variable effort and occasional whacking, and the charger died after a few months of very light use.  Unimpressed. 	rgruss	10-25-2015 16:59:38	Performance Defect		Indeterminate	Yes		true
45343666	I bought this to cut down some brass ammo cases for loading 300AAC Blackout, its PERFECT! I ordered an assortment of blades at the same time, each of which are top quality, true carbide blades, no chinese garbage. I have already found another 50 uses for this saw in my shop, I love it, and the tolerances of every adjustable part are tight, much better than my full size chop saw (Delta). I wish I would have purchased this 10 years ago! Oh, oops, and the seller was great too!! They shipped it perfectly and timely and in better condition than you could find it on a store shelf. THANKS! 	rgruss	10-25-2015 16:59:38	No Defect		Indeterminate	No		true
61195518	I purchased the Bosch tool set in late December. I am a contractor who needs durable and reliable tools. When I started my search, I researched the Porter Cable, Milwaukee and Dewalt cordless sets. I have all three brands in corded/pneumatic tools and have been satisfied with their performance. I limited my search to these brands until I saw the Bosch.Hands down, the build of Bosch was superior to the other three. And their attention to little things makes me very glad I made the purchase. For example:1. The drill with its hook is invaluable, especially when hanging sheetrock. It is heavier than the others, but sturdier in the hand.2. The reciprocating saw has an adjustable foot and varying blade stroke. Both features are used often by me. My job has me cutting pipe, 2 by's, sheetrock, etc. and these features have made the job easier.3. The circular saw comes with and exhaust port to attach to my portable vac. I can cut inside now with limited dust. Additionally the depth gage is handy4. The jig saw with the blow port helps keep the line open to the eye and the ability to change the orbital action is great when stepping up the cut. (the saw works the best with bosch t-blades)5. Ok - the light is the worst - Dewalts is much better.The kicker in making the decision to purchase the Bosch was the 3 year warranty. I have had to use it once already. The head on the recip saw broke. I was sent a new one in a few days and was up and running. I get the feeling that the head has been an issue. The new one I received was made different.The bag is a bit of a pain, but it does allow me to carry the charger, and three cases containing recip saw blades, jigsaw blades and drill bits.For the money, the Bosch Cordless set is a very good choice. 	rgruss	10-25-2015 16:59:38	Performance Defect		Expert	Yes		true
57820321	As a female who only uses tools to hang the occasional curtain rode or put a desk together it works great. Having never used a drill before it seemed pretty self explanatory and simple to figure out. On the two occasions I have used it over the past few months there have not been any problems. Its nice to be able to to put things together and not have to feel like I need to call my brother to come over and help anytime something needs to be done. 	rgruss	10-25-2015 16:59:38	No Defect		Novice	No		true
31406436	works well, but is quite noisy.  a bit under powered but capable. a sharp chisel is absolutely required. 	rgruss	10-25-2015 16:59:38	No Defect		Indeterminate	No		true
47012814	Use it along with chorded version.  It is especially usefull when doing A/C returns,  closets, and tight or cramped spaces.  I own (2). 	rgruss	10-25-2015 17:00:58	No Defect		Indeterminate	No		true
42256697	I'm having a hard time keeping my boys from taking this home.  I am surprised how often we use it and love it. 	rgruss	10-25-2015 17:00:58	No Defect		Indeterminate	No		true
39909276	shopped around and found amazon had the best price.  you would never know it was a reconditioned product looks brand new. 	rgruss	10-25-2015 17:00:58	No Defect		Indeterminate	No		true
25963398	I use it for starter holes for hanging hooks, etc., on the wall. It isn't terribly powerful, but much more so than your average battery powered screwdriver. It serves nicely for what I need it for. You may want better bits, though, as I found that they don't always bite into some screws effectively. 	rgruss	10-25-2015 17:00:58	No Defect		Indeterminate	No		true
58915784	Don't let the size of this saw fool you.  It is great for many jobs in the yard.  Much better than the gator saw from BD.  If your hedge trimmer won't cut it and you don't want to get out your chain saw this is the saw to buy. 	rgruss	10-25-2015 17:00:58	No Defect		Indeterminate	No		true
48410970	Easy to use and setup. My 2 teenage daughters use it easily and safely. A good value if you just are looking for a chop saw. 	rgruss	10-25-2015 17:02:06	No Defect		Indeterminate	No		true
43740770	I am really glad I spent the extra money for the oil-lube model.  It is not very noisy.  I only started using it today, and so far I am very pleased.  My one complaint is that the manual is not very helpful for those of us who have not used air tools before.  It really needs at least two hoses to take advantage of the remote regulator (another great feature), and it needs the quick connetcing couplers, since most of the good hoses come without the quick connectors.  Luckily, I had bought the Porter- Cable accessory pack that had the needed couplers.  It's like getting a toy without the batteries, if you do not have all the required atachments when the compressor arrives. 	rgruss	10-25-2015 17:02:06	No Defect		Indeterminate	No		true
59736233	I've used this screwdriver for everything from hanging wooden blinds, installing child locks on the kitchen cabinet doors, and removing and replacing the switchplates when I paint a room to name a few. Its small and easy to use but is still powerful.  This new lithium ion battery stays charged for months but the IXO can be stored on the charger without damaging the battery. I like the fact that it is always charged when I need to use it. I originally received the Skil iXO as a gift and liked it so much that I've purchased several more to give as gifts. 	rgruss	10-25-2015 17:02:06	No Defect		Indeterminate	No		true
52879663	I have not ever used these drivers until I got one with a combination DeWalt order. I have always just used the drill. I liked it so well and found myself using them so much I ordered another driver at a great price from Amazon to add to my tool set. Great quality construction, lots of different capabilities and great torque. 	rgruss	10-25-2015 17:02:06	No Defect		Indeterminate	No		true
24513254	Based on my research, and experience this product is the best choice. I am a previous construction industry worker, as well as a previous small business owner in the #34;property preservation#34; sector, where you had to be a well versed handyman. This product has versatility, as well as ease of use, and that alone speaks volumes. I am particularly fond of the ability to quick change a tool. Some might be concerned that the quick change aspect might not hold the tool well, and be kind of #34;sloppy#34; in it's performance versus a tool required #34;chuck#34;, but I can tell you that Porter Cable put a great deal of thought/engineering into a snug/secure fit. You'll see once you go to set a tool in the arbor as to how secure it is.  It also has more than enough power to tackle most any job, and I give it an excellent rating. I have a number of other Porter Cable products, belt sander, 2 different size brad nailers, a pancake air compessor, and this company can stand #34;toe to toe#34; with any other, and I own a number of other competitor's products. So, I speak from the perspective of an #34;average joe#34; homeowner/handyman, as well as a previous small construction industry business owner, this product #34;ROCKS#34;. I am now retired, and I bought this product specifically for doing a #34;whole house#34; exterior recaulking project. I will have to be up on a ladder at some significant heights, and this tool is going to help from a safety perspective. Thanks Porter Cable!!! 	rgruss	10-25-2015 17:02:06	No Defect		Expert	No		true
34177978	good product, very helpful, my girlfriend and me like it very much!  It could drill the wood and wall very easily. 	rgruss	10-25-2015 17:07:32	No Defect		Indeterminate	No		true
42222181	I BOUGHT THIS ON A WHIM, BUT IT HAS TURNED OUT TO BE A GOOD BUY FOR ME THAT'S ALL 	rgruss	10-25-2015 17:07:32	No Defect		Indeterminate	No		true
36447175	The picture on Amaozon does not match what I received.  I ordered this on because it shows the upgraded cover with a handle.  What I received cam with the basic cover with no handle.  Tooltopia offered to send a call tag and take it back.  Should just advertise what they sell. 	rgruss	10-25-2015 17:07:32	No Defect		Indeterminate	No		true
54725702	I got this compressor to carry with us in the motorhome.  I am surprised by how quickly the tank fills.  Topping off the air in the MH tires is fine if the tires are only down a couple psi, otherwise it's a long process because of the small volume of the compressor.  It's rather quiet and light weight.  Works fine, so far. 	rgruss	10-25-2015 17:07:32	No Defect		Indeterminate	No		true
60428112	This is a great combo for those that need a high quality cordless set. It has lived up to everything that I expected of it. 	rgruss	10-25-2015 17:07:32	No Defect		Indeterminate	No		true
34630378	It shipped on time and I got it the day that it was to be here,I could track it all the way. The saw works just as it should and I have cut about 50 jobs out on it so far.I would recomend it to any one. The free shipping made it a graet by. 	rgruss	10-25-2015 17:08:48	No Defect		Indeterminate	No		true
47499295	This product exceeded my expectations. I had reviewed this same piece of equiment for my woodworking projects.  Amazon.com had it at the very best price ever!  Since, I first purchased it, it has paid for itself many many times! 	rgruss	10-25-2015 17:08:48	No Defect		Indeterminate	No		true
55736718	Jobs completed to date using this unit and the guns:crown molding in living roomcomplete attic remodel (framing to finishing)car siding on ceiling (350 sqft)Two 30 square roofing jobs (do not run more than 1 gun from this unit - oh don't get me wrong, it kept up - just ran hard)replacement windows and trim (20)baseboard trim and chair rail in dining roomdeck and fence repairand many more ...Trouble I have experianced ----- ZERO -------This is an awesome unit for not only the DIY'er but the Pros as well.  I have had this combo kit for over two years and it has not failed me in any situation.  Runs just as well in the heat of the summer as it does in the cold of winter (think Iowa at minus 40).  Solid product at the right price.  Buy it! 	rgruss	10-25-2015 17:08:48	No Defect		Expert	No		true
50511945	I already owned the right handed saw just like this one so I knew what to expect for the most part. I like the saw and it feels the same as the right handed milwaukee tilt-lok I bought 7 years ago (used it a lot since then too) as far as quality goes. I had been wanting this saw to be made for years and the other day I saw it online. I always wanted a left and right handed saw of the same brand and model to have on the job. I never cared for any porter cable tools and that is the only lefty saw I ever see anywhere anymore.I like that it has a five year warranty in case something unexpected went wrong on it.The case is nice and the wrench is standard but it does not come with a rip guide.I use the saw both left and right handed depending on what I'm cutting and it is equally comfortable. I like that during right handed use I don't have to lean over to see the blade/ cut line. It does feel a little weird at first but your back will appreciate it if you are like me and your body is starting to age.Another user said it was not safe for right handed use. I disagree, I have no problem but then again I have a lot of experience with saws and so forth as it is how I make my living- I believe in safety very strongly.I would reccomend using a dewalt yellow rim blade. I like the 24t for framing and the 40t for finish. The blade that comes in the saw cuts good but throws material in the direction of your face a little too much for me. Dewalt has always made the best normal priced blade in my opinion. I like the Milwaukee saw though. Makita blades are ok too.I would reccomend this saw to any other pro carpenter. If you build only decks you might want to go worm drive- nothing pulls a saw like wet pressure treated lumber. Don't get me wrong this saw has plenty of power and is plenty tough for all carpentry work on a daily use basis. I could just see someone who is putting it through max wet lumber duty daily could want the hypoid as the overall construction is a little more solid. On the plus this is an extremely powerful saw for it's size.My old right handed one has helped me finish a lot of jobs. Milwaukee has always built a good product from my experience. 	rgruss	10-25-2015 17:08:48	No Defect		Expert	No		true
52304476	I used to be a Dewalt and Craftsman user primarily.  We originally got a set similar to this a few years ago.  It was the 4 piece set with just the Reciprocating saw, Drill, Circular Saw, and the flashlight.  My buddy recommended them and told me they were on a great sale at the local Home Depot.I was skeptical but thought I'd return them if I didn't like them.  The lights on them seemed silly, the belt clips seemed like unnecessary pieces sticking out, and the flashlight seemed like filler to make it a 4 piece set instead of the 3 piece set.Fast-forward a few years and I had to leave my set with my mom and her boyfriend to take care of the landscaping and other jobs around their house I used to do and I'm happily buying a bigger set for myself with no worries that they'll last quite a long time.  I've known multiple people to use these professionally now (I've even recommended them to a few of those guys) and no one has had any complaints or failures that I know of.I did check the Dewalt and other makers just to be sure these were still the best and based on the reviews, the tech specs that matter to me, and the little features these offer that others don't I quickly bought these.The belt clips will be a feature you can't live without when you get used to them.  I've climbed extremely high extension ladders with the #34;Sawzall#34; clipped on my belt to cut off a breaking tree branch.  I would have had to tie a rope and pull up any other brand.  Mounting pictures or other tasks is quicker and easier when you can just hang the drill on your belt or pocket to free your hands and you don't have to bend down to pick it up or put it down.We've all had to get into a tight space with a drill and the lights on these really do help.  The lights on all of the tools make it much easier to see what you're doing and that is essential when you're dealing with power tools that could hurt you.I plan on expanding my LXT arsenal now that I'm buying a slight #34;fixer upper#34; and I look forward to using them all for years to come. 	rgruss	10-25-2015 17:08:48	No Defect		Indeterminate	No		true
26032200	I use the gun fairly hard everyday. It performs very well. I can make alot of money with it. No complaints 	rgruss	10-25-2015 17:10:32	No Defect		Indeterminate	No		true
46640272	I have 2 other RotoZip kits (an early unit, and a batt-operated unit) this unit was needed for use with a close-cut R/A adapter. The price, features, and power of this unit makes it a real-deal in my tool arsenal. 	rgruss	10-25-2015 17:10:32	No Defect		Indeterminate	No		true
29838904	I read the reviews posted on this sander, and they pretty well outlined what to expect.  The Bosch 1276D is heavy and powerful.  It is a perfect addition to my wood work tools as I have a light weight belt sander for the little jobs. Much more sander than what I need, but perfect for the big jobs, and no worry of hurting it for lack of power.  For the price it is better than what I had expected.  Don't get hooked into some of the so called rebuilt-refurbished companies that charge more than the new price.  Cheaper by far than any of the same models that I looked at on Ebay.  If you need a good HEAVY DUTY sander this is the one to pick.  Requires some strong arms to use and control it. The exhaust could have been vented the other direction, but I still give it a 5 star.  Also five stars to the seller for fast shipping-good price and good communication with a UPS tracking number. 	rgruss	10-25-2015 17:10:32	No Defect		Indeterminate	No		true
24988502	Excelllent tool for tight and hard to reach places.  Fits where convential drills do not.  I bought this reconditioned tool and it is as good as a new one. 	rgruss	10-25-2015 17:10:32	No Defect		Indeterminate	No		true
55611538	Got this as a gift for my picky husband while we were building our home.  He reports that it works great, is heavy duty and has never failed him. 	rgruss	10-25-2015 17:10:32	No Defect		Indeterminate	No		true
24139381	I have had the saw for ten months. I have had none of the problems others complain about. I don't even have it bolted down. I use it mainly to cut out small animals with 3/4 material. I used pinned blades so it is easy to change blades. If I have alot of animals to cut I do clamp one corner. Changing blade frequently is important for easy cutting...that's not the fault of the machine. On several animals I make a 1/8 dia turn between the legs. I would be totally lost without this machine. 	rgruss	10-25-2015 17:11:48	No Defect		Indeterminate	No		true
32366097	I got this to add to the poter-cable MS200 stapler to install vinyl siding. A real time saver on the job 	rgruss	10-25-2015 17:11:48	No Defect		Indeterminate	No		true
34809349	I USE MY MITER SAW MOSTLY AS A CHOP SAW, WORKS FINE FOR ME AND IT'S MITER FETURES WORK WELL ALSO, VERY PRICISE ONCE ADJUSTED. GREAT PRODUCT FOR THE PRICE, I'DE DEFINETLY RECCAMAND IT AS A TOOL AROUND THE HOUSE AS WELL THE WORK SHOP 	rgruss	10-25-2015 17:11:48	No Defect		Indeterminate	No		true
48667357	Purchased this after ready several revues and so glad I did. never a misfire ( Like my old one ) Very well made and looks like this one will last quite awhileWould recommend 	rgruss	10-25-2015 17:11:48	No Defect		Indeterminate	No		true
32471710	it is a lot smaller than i expected, but the power is pretty good. i was pleasantly surprised how well it works for such a small machine. 	rgruss	10-25-2015 17:11:48	No Defect		Indeterminate	No		true
37365238	I bought this to care for the black nails of our dog.  I can take very small amounts of nail off at a time, and the nails are smoothed as I go.  I started using it on the guinea pig, too, and she likes it much better thatn clippers.  The dremel is pretty quiet and runs for 15-20 minutes on one battery charge.  It performs exactly as I hoped, and I'm very pleased. 	rgruss	10-25-2015 17:12:43	No Defect		Indeterminate	No		true
26557566	Bought this to help me wax my cars. I use Collinite wax and once dried and ready for buffing, this makes the job so much easier. Using this, I can get 90% done. I then manually finish up the edges or corners and voila....done. Sure leaves a shiny car. 	rgruss	10-25-2015 17:12:43	No Defect		Indeterminate	No		true
39165994	very good drill/driver it even has a LED light. I am impressed at the torque ,and the variable speed has good control.The drill is small ,yet powerful- the adjustable torque control is good and at highest setting i could not physically hold it from spinning,as i can with my makita. 	rgruss	10-25-2015 17:12:43	No Defect		Indeterminate	No		true
57133413	The drill I received was not the one pictured.  It also did not work.  The forward/reverse/off switch was broken.  I returned it.  Even if the switch had worked, I was not happy with the quality of the drill.  It looked cheap. 	rgruss	10-25-2015 17:12:43	No Defect		Indeterminate	No		true
36865862	All great but don't let the picture fool you.  There is no variable speed as shown in the versatility picture.  Why would they do that?  Maybe I'll send it back. Otherwise real nice soft start and paddle switch is great. Great Makita quality but misleading photo. 	rgruss	10-25-2015 17:12:43	No Defect		Indeterminate	No		true
55283780	I don't have problem with the equipment itself, it is perfect and I like it.Shipping was horrible, once I open the package there is a black insert inside the t-box which was broken from several places. Then there is a accessories box inside the t-box that was broken too.I didn't care much about that as long the equipment is in good conation and all the accessories are in the box. Maybe because of the weight this has happened and if Amazon won't fix this issue with their shipping some customer may return the item. 	rgruss	10-25-2015 17:14:01	No Defect		Indeterminate	No		true
29686474	I really like this drill's features and power, and the weight is not a problem with me either. My problem is with the chuck that wobbles. I use one of these drills at my job so I wanted one for my own use at home. I thought I bent the drill at work until I bought one for myself two weeks ago. It wobbled right out of the box. I took it back and the other one did the same. I am taking it back and have since ordered a Milwaukee 0524-24 18 volt. I could only recommend this drill if DeWalt comes to their senses and fixes what is obviously not an isolated problem. Until then they should change their name to DeWobble. 	rgruss	10-25-2015 17:14:01	Performance Defect		Indeterminate	Yes		true
40828058	Used this stapler putting up fiberglass insulation and foil backed bubble wrap. Used staples from local stores. I have had several electric {so called) heavy duty staplers over the years. This beat them all for fully sinking them. Can't beat for price. 	rgruss	10-25-2015 17:14:01	No Defect		Indeterminate	No		true
40244963	I really like the idea of not needing an air compressor to run this cutoff tool. However I have been waiting 3 months so far and it is still on backorder. 	rgruss	10-25-2015 17:14:01	No Defect		Indeterminate	No		true
30148875	We use mostly Makita cordless power tools in our work and really like them. So far this reconditioned impact is holding up to regular daily use. 	rgruss	10-25-2015 17:14:01	No Defect		Indeterminate	No		true
