DataSet Entry ID	Text	Tagger Pid	Date	Review Type	Defect Severity	Defect Type	Defect Resolution	Software Defect	Hardware Defect	Comment	Authority?
64098275	its super when you dream of getting and s4 its even better contain mostly every app like the Samsung it. 	tokiwong	10-26-2015 14:05:41	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64387301	COMPRE UN TELEFONO EN AMAZON POR WIRELESS EVERYTHINKS Y ME ENVIARON UN TELEFONO CON IDIOMA DIFERENTE. LO COMPRE PARA VENEZUELA Y SU CONFIGURACION ES DIFERENTE (Nokia C3 Acacia (Purple) International Unlocked Phone No US Warranty) 	tokiwong	10-26-2015 14:05:41	Complaint	Performance Defect	Software	No Resolution Specified	Settings	Software		false
64714754	The phone is compact, the sound is good, and it comes with 300 minutes/3 months' service. Considering the price, it is a very good deal. The only possible down side would be that the service/signal may not be as reliable as AT  T or Verizon. 	jakeg6	10-26-2015 14:07:29	Neutral	No Defect	No Defect	No Defect	No Defect	No Defect		false
66778460	Bought this for a friend overseas, went to make sure it was unlocked, and indeed it was unlocked. After using it for awhile, I asked how it was works, he has not experienced any problems, and works well with the network there! 	jakeg6	10-26-2015 14:07:29	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66965175	I love this phone with a passion all it's pro's no con's this is just a fantastic it will make the perfect christmas gift. 	jakeg6	10-26-2015 14:07:29	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65958385	Worked pretty well for me. The only drawback was having the older Android version. Other then that its a good phone 	jakeg6	10-26-2015 14:07:29	Neutral	No Defect	No Defect	No Defect	No Defect	No Defect		false
66755902	VERY GOOD PRODUCT I LOVE AND I RECOMMENDED IT. VERY USEFULL AND INTERESTING .I HAVE IT ONE YEAR AND I STILL HAVE IT 	jakeg6	10-26-2015 14:07:29	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66516997	I am really please with my new phone. I'm so glad I made the choice to purchase it. I can do everything that I normally do on my iPad right from my phone. This is my first galaxy so I am learning as I go. But I'm very pleased. Love the s pen! 	tokiwong	10-26-2015 14:08:01	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65033679	The software is very bad not like Samsung Galaxy  regular software, There is no Google play and can not let you even register in Google account.Disappointing, Lost time and money. 	tokiwong	10-26-2015 14:08:01	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
66839756	Up-graded our Tracfones and they are great phones for the price! Told my friends and co-workers about this cool phone. 	tokiwong	10-26-2015 14:08:01	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64879492	este vendedor cumple con el tiempo justo de envioacute; de sus mercanciacute;as en excelente estado al ser entregado lo recomiendo muy positivo. espectacular teleacute;fono y muy econoacute;mico. 	tokiwong	10-26-2015 14:08:01	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65331869	I bought the unlocked version, it arrived with T-Mobile branding and locked-up after 3 weeks...after a lot of searching online I've discovered that this is an ongoing problem with supposedly factory unlocked Samsung Galaxy phones. My only option is to return it...pretty shoddy and very inconvienient after spending all  the $$$$ 	tokiwong	10-26-2015 14:08:01	Complaint	Unable to Use	Software	No Resolution Specified	Settings	Software		false
66531244	I received actually Samsung SGH-T849 that is LOCKED to T-Mobile service, it's not a factory unlocked GSM as they state in the heading, which is pretty big diffrenece. In addition, you can't use it as a GSM since it has no dialer software, it is only good for mobile data usage through T-Mobile and wi-fi. Overall, very disappointed with this purchase, consider never to use Amazon again and the third party actually selling the item, cause I contacted them about the issue and nothing happened. 	tokiwong	10-26-2015 14:10:11	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
65873777	Nice durable phone, good weight to it. Don't care for the orange color of the letters on the keyboard (hard to see).  Speaker phone is a little to quite. Other than that works great and overall I am happy with it 	tokiwong	10-26-2015 14:10:11	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66310914	Ordered 8/31/2013 via Moto-maker.  Received a phone call two days later stating I should call them to clear up an activation issue.  When I called, representatives could not figure out what was wrong with the order and kept transferring me to different departments.  After two days of phone calls that they initiated one rep finally seemed to resolve the issue.  Then as the est delivery date approached, I noticed my phone was still not shipped.  I called to make sure everything was ok with order.  Rep changed the shipment date three times after I questioned him on his promised delivery days... I do no think the reps are well trained.  They have generally been unhelpful.  They are pleasant to the point of being annoying; constantly marketing scripts about how Motorola wants to make sure customers have a great experience.I tried to cancel the order but they would not allow me to cancel so close to shipment date...wow what an annoying experience!Hopefully will receive phone sometime in the near future and be able to amend the rating after finding the amazing utility this phone potentially has!Addendum 9/7/2013A pleasant surprise.  I received the phone today 9/7/2103 (initially ordered 8/31/2013).  Not too bad.  Rep on phone claimed that deliveries were not made on Saturdays.  I guess they were wrong about something else again.  I am happy to have received the phone in a timely manner despite the customer service frustrations.  I am amending my initial rating and will update rating after using the phone for a while.Addendum 9/10/2013After using phone for a few days it is pretty much everything I expected.  Very good feeling phone.  Takes a little getting used to the smaller the screen but nice to have a smaller form factor again (I am coming from a note 2 and have previously owned an iphone4, incredible 2, evo4g, blackberry bold, iphone 3gs).  The always on/hands free functions work well and is one of the things that puts this phone above all the others.  Below is a summary of my thoughts.Pros:1. Customizatble: Motomaker website is nice and allows personalization that is not available anywhere else.  Good choices and it is fun making a personal phone!2. Form factor: 4.7 inches is a great form factor for me.  I do not watch a ton of videos and do not play a ton of games.  I mostly do emails, text, read news, and use apps like maps, epocrates etc.  I play games once in a while and do watch some videos but this is a perfect size for me.  I like the portability of the phone and the shape  weight.  It feels great.  In fact I would say it is the best feeling phone I have ever used in terms of holding and carrying it.3. Battery Life:  Excellent.  Gets me through a day of use in a small form factor.  Nicely done.4. Processor: Good enough.  Gets choppy when I use lots of apps serially but I expect that.  Only time will tell if the processors are good enough to future proof this phone.  But I think it will hold up pretty well.5. Software:  Motorola really has done something very different and practical with their version of android here.  Handsfree works well for me.  I especially appreciate it when I am driving.  But I actually find myself using it more than I thought I would.  I even use it sometimes when I am just sitting around.  The skin is light which I really like also.  Camera gesture is awesome and I have found myself using the camera more these past few days.  If this keeps up this phone is worth it just for these reasons...I use the functions on the phone more!  If I take more pics and use the functions of the phone more then that pretty much makes the case for me to buy this phone vs others just on that fact alone.  Notifications are also second to none.  I can see messages pending to be read without having to touch any buttons when I pick the phone up.  Something as simple as that is a great feature.6. Voice phone calls clear and signal strength good.Cons:1. For me Moto maker is one of the factors that make this phone distinctive.  So although personalization is a pro the service failed horribly because of the customer service.  I almost did not get the phone because of the moto maker experience.  Actually I was almost not able to get the phone because of the customer service...After ordering the phone, waiting about a week to get it, going through torture during that week to make sure I got it, and then using it for about 4 days, I have to say I would recommend this phone.  Great feeling and looking phone while being very functional.  Minus one star for horrible moto maker experience because of customer service. 	tokiwong	10-26-2015 14:10:11	Neutral	Performance Defect	Software	No Resolution Specified	Applications	Software		false
64959811	I bought this for my stepdaughter and she loves her phone. Most apps can be downloaded. Recommended purchase for a teen or an adult who doesn't want a bulky phone! 	tokiwong	10-26-2015 14:10:11	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
69096472	So, to start, I am on my 3rd Nexus 4 phone which was my 2rd replacement phone. I had issues with all of them and wish I had the opportunity to go back in time and return it before agreeing to multiple returns which put me past my 15 day return policy. So advice to anyone that has problems with there Google product... return it and don't agree to an exchange! I should also note that I am, or at least was, a very happy nexus 7 owner until my difficulties with the 4 have changed my opinion on the nexus products and Google themselves. I figured the company with the slogan #34;don't be evil#34; would understand my difficulties and frustration, since they are noted on my account, and would have helped me get a nexus 5 with some sort of deal, since I have had all these troubles or at least come up with some practical alternative that would help me get a working phone.... I should back up at this point and note that my nexus 4 is just about as useful as a brick at this point and I am stuck shopping for a new phone after only 8 months of ownership.I know a few other people with this phone and some would say that it is a great phone and I would have agreed with them it mine worked as well as my N7 tablet. My 1 star rating has to deal with this product as much as the Google costumer. I hope this helps future buyers of Google products! If a rep. from Google reads this, I would like them to know that as much as I hate it, I will be going to apple for my next phone... At least with them, I know they make a reliable product! 	tokiwong	10-26-2015 14:10:11	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
64238861	This is my second T301g. I washed the first one with my clothes. Bought the same model because it worked so well. No complaints at all. 	tokiwong	10-26-2015 14:21:10	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
54932372	I often get compliments and questions whenever someone sees this phone for the first time.  If a phone can look luxurious, then this one does.  Smooth Gorilla glass from edge to edge, nice color accents and an all around good feel to this phone.  No plastic like the Galaxy S3 or Galaxy S4.  The physical specs are top notch with the exception of memory and battery, which are well documented.  Using the Qi charger prevents battery life being much of a problem for me.  When not using it, I set it down on the charging pad.  Not really a hassle when you don't have to plug and unplug a tiny microUSB connection all the time.I bought this phone because it had a 5 FULL HD 16:9  screen.  Perfect for watching movies right?  Well, just like most HTC phones, this phone is NOT COMPATIBLE with Ultra Violet movie downloads through Flixster.  So all those Blu-Ray movies that I bought, thinking I would be able to watch the Ultra Violet version on a plane, are relagated to my living room.  Ultra Violet had to potential of making my Android phone just as versatile as iPhone's Digital Copy that comes with many Blu-Ray movies.I use PogoPlugPogoplug Series 4 Backup Device [Newest Version]for my storage needs, so the lack of storage is not as big of a deal for me as it is for others.  The Qi takes care of the battery issue for me.  So if you don't need the Ultra Violet movies, this could be a GREAT phone for you, but I would not have bought it if I knew it wouldn't work with Flixster downloads.As a side note, you CAN STREAM Ultra Violet movies using the Flixster app, just not dowload them for offline viewing.UPDATE:  Ultraviolet movies can now be downloaded using Best Buy's Cinemanow app when linked to your ultraviolet account.  HOWEVER, playback is sketchy at best.  Try to play it a half dozen times and maybe the movie will start on one of your tries.  When it does work, it is not HD.Oh yeah... Forgot to mention the first time around.  Not sure if this is common with the DNA, but mine never seems to remember preferences when I tell it to ALWAYS associate an app with a function.  For example, every time an app (even the People contacts app that comes with the phone) links to navigation, I have to choose Google Maps instead of Verizon's preloaded bloat ware. 	tokiwong	10-26-2015 14:21:10	Neutral	Performance Defect	Software	No Resolution Specified	Applications	Software		false
64853699	It is difficult to open the battery compartment . Nevertheless I think it is a good product. Try and make it easy to use 	tokiwong	10-26-2015 14:21:10	Neutral	Performance Defect	Hardware	No Resolution Specified	Hardware	Enclosure		false
66853435	I gave it 5 stars. I love the phone and especially for the price I got it for. The only problem I have is it does not have a lot of storage space. 	tokiwong	10-26-2015 14:21:10	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
64721973	IVE HAD ALL PHONES FROM SAMSUNG OMNIA 2, DROID X, LG OPTIMUS.....THIS PHONE IS THE BEST IVE HAD SO FAR....GREAT ALTERNATIVE TO THE IPHONE...ITS ACTUALLY BETTER IN MY OPINION...THE HTC UI I BELIEVE IS WAY BETTER THAN SAMSUNGS AND LGS JUST BECAUSE U GET THE GREAT BIG CLOCK AND WEATHER ON THE HOMESCREEN....GREAT SIZE SCREEN, BUILT GREAT, 8MP CAMERA, GREAT NEW TEXTING KEYBOARD NOT LIKE THE OTHERS WITH KEYS CLOSE TOGETHER, GREAT BATTERY.....5 STARS ALL THE WAY!!!!!!!!!! 	tokiwong	10-26-2015 14:21:10	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66826210	Overall a decent phone for the price - with one big problem. It can not display text messages sent as multimedia. The phone simply shows downloading. I tried a few suggested solutions by people on the web, but nothing worked.Note: messages sent from some of the cooler phones get sent as multimedia messages, with the sender being completely unaware). 	jakeg6	10-26-2015 14:21:25	Neutral	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
69096472	So, to start, I am on my 3rd Nexus 4 phone which was my 2rd replacement phone. I had issues with all of them and wish I had the opportunity to go back in time and return it before agreeing to multiple returns which put me past my 15 day return policy. So advice to anyone that has problems with there Google product... return it and don't agree to an exchange! I should also note that I am, or at least was, a very happy nexus 7 owner until my difficulties with the 4 have changed my opinion on the nexus products and Google themselves. I figured the company with the slogan #34;don't be evil#34; would understand my difficulties and frustration, since they are noted on my account, and would have helped me get a nexus 5 with some sort of deal, since I have had all these troubles or at least come up with some practical alternative that would help me get a working phone.... I should back up at this point and note that my nexus 4 is just about as useful as a brick at this point and I am stuck shopping for a new phone after only 8 months of ownership.I know a few other people with this phone and some would say that it is a great phone and I would have agreed with them it mine worked as well as my N7 tablet. My 1 star rating has to deal with this product as much as the Google costumer. I hope this helps future buyers of Google products! If a rep. from Google reads this, I would like them to know that as much as I hate it, I will be going to apple for my next phone... At least with them, I know they make a reliable product! 	jakeg6	10-26-2015 14:21:25	Complaint	No Defect	No Defect	Replacement	No Defect	No Defect		false
66327190	We got this phone for use in Europe with an international SIM card.  The phone worked great with the SIM card and we were able to receive calls everyone in Europe.  It has the quad frequency required by most countries.  Call clarity was good and the camera takes good pictures.  It has many apps already installed - most of them are nice to have but not necessary.  We did not use data much in Europe as we were on a cruise and spent time in London using Tube and Bus.  Everything is pretty well marked so GPS and other nice apps were not required.  The phone has many options and you can make it a secure as you desire.  It is small enough to fit snugly is most any pocket.  I was concerned about the size because of some previous comments.  I found it large enough to use with my big hands but yet compact enough to secure it against possible theft.  I also have to say it worked very well with my hearing aid - something that not all phones do well.  I am very happy with the phone and plan to use it when we travel later this year.  We also use it to call Sri Lanka from the US because the call quality is great and the rates with our SIM are better than our local phone or our US cell phone with ATT. 	jakeg6	10-26-2015 14:21:25	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64689029	I really liked this product because it offered me many advantages compared to other phones on the market, in terms of efficiency, applications and other technical features of the model 	jakeg6	10-26-2015 14:21:25	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65138709	i would recommend this to friends. this is the best phone i have had in a long time. the price was right. 	jakeg6	10-26-2015 14:21:25	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66946180	I've been using the phone for over a month, mostly using Wi-Fi for internet and application downloads.  It connects automatically at home to my network. I have not connected to other hotspots, but I see a listing when they are available, but just don't which ones do not require a password pin.  Wish it automatically found the unsecured hotspots for me.  I love all the wealth of Microsoft apps available and most work with this phone.The touch screen is great.  This is the first phone I've owned with it.  Nice to navigate and play games.  The apps like MS MyPhone and Sprite work automatically to backup the phone data.  And Valuephone has three great apps that sync with the computer to keep pins/passwords, addresses, and even grocery and other lists current between up to three phone with that app installed.  The addresses port automatically from the phone's Window's Live synced addressbook and MS Office Outlook.  Office is installed and nice, as is Windows Media.  Absolutely no problem sending pictures to different internet sites, Facebook, Twitter, etc.  You can even check Card and Bank balances, as well as email from other POP accounts.  Everything works seemlessly, fast, and efficiently.The camera is adequate and video quality nominal.  Audio books play fine using Overdrive and sync to the PC Overdrive console.  And it only costs a few dollars a month for the occasional phone calls and texts.  I recommend using Google Voice to save some texting money.  It still displays on the phone when you use the google voice phone number.The browsers are good.  Skyfire shows more details but is a little harder to use than IE, yet has some functions IE doesn't.  Facebook app requires you to relog in to your account to get back to current, refresh does not do that like it should.  Twitter is current, however, as soon as it appears.  A nice addition to the pocket. 	tokiwong	10-26-2015 14:25:18	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64988219	The cell phone it is beautiful. There are a lot of Apps PreInstalled was a disappoint for me. the size should be just a little bit more small maybe 1/2 inch less. 	tokiwong	10-26-2015 14:25:18	Neutral	Performance Defect	Both	No Resolution Specified	Applications	Enclosure		false
66028985	I hope this phone shows in the best condition as every one says it does.......fingure's crossed!!!  I have been trough many phones and I am hoping I can stop looking with this ohonel  My mom and my boyfriend swear ny this bran so I have nothing to do other to have faith in what they say and what they do.  Science only takes us so far and then there is GOD. 	tokiwong	10-26-2015 14:25:18	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
65835562	I have to see it to believe. Nice phone,fast response, good price and good features. Its Unlocked as I wanted. 	tokiwong	10-26-2015 14:25:18	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65868367	I agree with Lisa on her review. This phone down right sucks! I got this phone new in April and have had it replaced 3 times since then. And will be making another trip to Verizon tomorrow. Everytime they give me another phone(the enV) it just does the same thing as the last one. And the calibration is useless; you try to touch the 9 and it gives you a 6. You try to type an s and it gives you an I. Everything about this phone is frustrating and useless. I have never in my life had such an awful phone. Kudos to Lisa for her honesty and truthfulness about this piece of crap called a phone. 	tokiwong	10-26-2015 14:25:18	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
66076206	It is very simple to use. It is a great buy. It is fast and has great features.We really got a great deal with this phone. My husband loves it. 	jwilets	10-26-2015 14:25:46	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66364549	i'm going to be short with my review, just going to list the things I didn't like about the phone.1. There was a bug where the phone's screen would show a LOT of pixelation when it's viewing something very dark. Basically you'll see black and dark gray squares everywhere. It should be a software issue, but it annoyed me a lot.2. price, i just couldn't justify owning a $600 phone.3. the s-pen is really useless unless you play draw something a lot.4. when holding the phone for long periods of time (youtube videos), my hands get really tired if you grip it with one hand. for me, i like whipping my phone out at times with one hand to check some stuff out quickly, this phone is NOT meant to do that. ideally it must be held with both hands, which really limits multitasking.5. there is a very noticeable shutter lag in its camera.6. slow update to ICS, still not out as far as I know.7. plastic design, don't know why samsung loves plastic that much.i'm not hating on the phone, I think it's a great phone, but just not for me. 	jwilets	10-26-2015 14:25:46	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
64539409	Nice, congrats 	jwilets	10-26-2015 14:25:46	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
29947070	This phone is awesome! Especially for it's price.I got it at tmobile for $550!I originally wanted to get a Samsung galaxy 3 but the employee suggested I try this phone since it was around the same price. I was kind of disappointed since this phone does not have a microSD slot but with great quality it didn't really matter to me anymore.The performance is super smooth even though there's a lot of apps. I haven't had any issues with it for the last 1  years that I've had it.The grip around the edges is really nice considering the glass can get slippery.I also enjoy getting system updates since when I originally bought the phone it was jellybean but it has upgraded to kitkat.I think I care for my things better than most people my age so I don't understand how people break their screens- if your clumsy, I suggest you buy a protective case :) 	jwilets	10-26-2015 14:25:46	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
89832273	Don't be deceived, this product is NOT as described. I9300 is #34;SPY CAMERA#34; brand. It says #34;White#34; and it arrived Black. 1st battery was charged, and I switched out to the second battery to charge it, and it required the whole phone to be reset. Lost the time/date. How long has it been since you ever had to set the time/date on a phone? The screen locks up when it #34;sleeps#34; and requires several power down selections before it #34;behaves#34; properly. I am very dissatisfied with this purchase. It also describes the phone is in English, and that was also not true. Very difficult to navigate to settings and change to English when you don't even know what you are reading in a foreign language. Didn't come with a book. 	jwilets	10-26-2015 14:25:46	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
64670600	What had completed with wi-fi, otherwise a good phone with 3 sims of phone. I would take screen access to facebook but I can not. 	jwilets	10-26-2015 14:27:37	Complaint	Performance Defect	Software	No Resolution Specified	Applications	Software		false
66186470	I paid for 1 day shipment. They spend 3 days to move it from Brooklyn to Newark. In the end it was 5 days shipment. Nothing to say about phone cause I'm in another country now.No answer for claims from amazon or seller. No comments :) 	jwilets	10-26-2015 14:27:37	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
65596687	love mine, it was perfect 	jwilets	10-26-2015 14:27:37	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65833316	This phone is very good, easy to use the fact that is touch makes it more easy to use. The battery duration is very good, good signal reception and clearness when talking. Only thing is that the internet doesn't work with the wireless connection in my house, i don't know why bescause other cellphones work well with this connection. Good camera, nice music player, also very good price compared to the prices in my country (here it costs double the price). I highly recommend this cellphone, very good quality. 	jwilets	10-26-2015 14:27:37	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65977728	It is my 3rd used (like new) phone from amazon ware house, and all of them were in like new condition with all accessories in new condition.the iPhone itself was locked but it was not mentioned in description. I unlocked it and jailed.thanks to this seller!definitely 5 stars 	jwilets	10-26-2015 14:27:37	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66198717	I had the Gs3, skipped to the S5 - Just bought a GOOGLE PLAY GT-I9505G S4 edition about a month ago for $700  - just saw this savings :(  [...] 	jwilets	10-26-2015 14:29:33	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
64343091	Great phone...looks great, and appears to work fine...it's been delivered properly BUT... couldn't the seller told me that this phone is the ARABIC version???...it's kind of sad, because i can't use android market and it's difficult to put it in spanish or us english (it only has arabic english)...shame on them...i'm fighting with my device ir order to get it to work my way... 	jwilets	10-26-2015 14:29:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65319534	Blackberry does not get enough credit but this is one of the best smart phones on the market. The keyboard is the best in the smart phone world right now love this phone go bb 	jwilets	10-26-2015 14:29:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
45626309	This is my 2nd review and I dislike this phone more than my previous review a few months ago. I have had this phone since April 1st and it has slowly performed worse as the days go bye. I now have sim card errors every other day, if not sooner. I think it has something to do with the phone's reception/antenna. When this happens, the phone always says I have no network data connection. Never had this problem with any other phone. The 4g connection is good about half the time. The other half, you don't know what is going on and the phone takes forever to switch to 3g or lower. You can use the phone one minute and the next the sim card error appears. Last night I was no more than 200 yds in clear view of a cell tower, and the phone would not work. Then sim card error appears and no data connection. Every time this happens, I have to restart the phone and then, magically, nothing out of the ordinary.Battery life is about 4 hrs of continuous use. The processor can be really slow. Again, there seems to be no reason when this occurs, it just does. My 3g HTC operated faster than this one now does.There's no real help for this phone and it was out of date when I bought it, 4 months after its release. I would not recommend this phone even for free!! Go with some other brand. I used to love HTC, but now I don't think I will buy another. 	jwilets	10-26-2015 14:29:33	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
64655022	This phone its so good, the screen has a delicious resolucion!! i recommed it with no doubt it, The OS runs flawless. 	jwilets	10-26-2015 14:29:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66517794	Like it very much. I like taking pictures with it, then e-mailing them to my computer. I would recommend it . 	tokiwong	10-26-2015 14:30:03	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65044824	I LOVE the size, the look, the price, the funcionality, the 500 capacity phone book, the voice recorder, the bluetooth, the camera is a nice thing to have, the talk time is OK (not nearly as good as they claim).One minor detail: IT DOES NOT WORK VERY WELL AS A PHONE. At least in Chicago, you WILL get dropped calls and poor reception at times, especially indoors and while driving. I might recommend this phone for light or personal use, but not if you use it for business. 	tokiwong	10-26-2015 14:30:03	Neutral	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
65315513	Good phone for the price, It gets the job done. Will update if problems occur. It is a basic/feature phone. 	tokiwong	10-26-2015 14:30:03	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
66452951	is this cell work with boostmobile carrier????? just need to know because i got boostmobile account please let me know sun as posibble thanks 	tokiwong	10-26-2015 14:30:03	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
66480888	Buying these cards work great.  When the price drops to 220, it is a great deal.  The service has been great for me so far. 	tokiwong	10-26-2015 14:30:03	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66688712	This phone is amazing.  It is fast, has an amazing battery life and screen, has an unlockable bootloader with plenty of android developement and an extremely low price tag for the phone you get. 	jakeg6	10-26-2015 14:30:27	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
23937496	PROS:Screen is perfect in size, clarity, AND brightness.Phone is fast and responsive.Camera snaps quick and clear pictures/video.Call quality is very good and reception good.DurableTactile and intuitiveCONS:I wouldn't mind a Jelly Bean upgrade...but it's already very smooth and that's the main feature I see.Also, it needs more accessories, like a car dock with built in charging...:)SUMMARY:I picked this phone because I found it felt great in the hand, the screen wasn't pentile (pentile gives me headaches) and was also FAR brighter than the S3, and I got it for free. I expected to settle for it and find it useable but I'm surprised how nice it is. The UI is pleasing to look at and very very responsive - I don't miss Jelly Bean and its project butter. It's well rounded and I'm a bit disappointed with some reviews it's getting from CNET and other sites because it doesn't have an advertising campaign with it or catchy features that hardly get used (like on the S3-which is still a great phone!)I came from an HTC Rezound which I liked a lot, but the bigger screen and thinner body of the Spectrum 2 make this a VERY nice upgrade. 	jakeg6	10-26-2015 14:30:27	Neutral	Performance Defect	Software	No Resolution Specified	Applications	Software		false
64953778	My wife got this phone first and convince me I should by it for myself.  Prior to it all I would use is a flip phone.  But now I am using more of the features, maps, ringtones, etc. and loving it. 	jakeg6	10-26-2015 14:30:27	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66824016	This is terrible piece of equipment. Lost my LG Esteem, Metro PCS insurance provider sent me this instead. Esteem had more features, a battery that worked and lasted 12 hours or more. This one shuts itself off, unmounts the SD card then turns off, GPS stops working. If you use car charger and have GPS on, the battery gets so hot you can't hold the phone or have it in your lap while driving. The battery, even when charging, cannot keep up with the current drain used by the GPS application. So the phone dies after 1.5-2 hours. Terrible, terrible service. Not worth the effort. 	jakeg6	10-26-2015 14:30:27	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
64999866	Good phone, takes a while to get used to. And get a cover for it, if you can find one...... Anyway, I love how well texting works, and the added radio makes it easier to tune out my sisters/room-mates. Over all good phone! 	jakeg6	10-26-2015 14:30:27	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
1700624	I purchased a phone from this company. Worst mistake ever! When I removed the phone from the box and turned it on, the screen came alive in Arabic. The charger was for use in Europe, not North America. There was no contact information in the box or the invoice so I looked up the company on Google. Their website gave a phone number which I called. The guy who answered the phone was less than helpful and told me to contact Amazon. I called Amazon, they told me to contact the seller. There I sat with an Arabic phone that I had no idea what to do with. I called Nokia. There tech took almost an hour to solve the problem and then it was more luck than skill. Finally changed the language to English and proceeded to setup the phone and then remove all of the Arabic apps and links. The phone worked fine for three days and then started freezing up. Again less than no help from the seller. I am returning the phone to them and have purchased a replacement from another seller through Amazon. Only being a good Amazon customer has saved this bad experience. 	tokiwong	10-26-2015 14:31:50	Complaint	Performance Defect	Software	No Resolution Specified	Applications	Software		false
65480044	It took me a long time, but weary of my Blackberry and not impressed with their most latest offerings, I researched the market and came across this phone. It is sleek, efficient and not complicated to use. Sony Ericsson has my loyalty for producing great smart phones. 	tokiwong	10-26-2015 14:31:50	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66796562	Many people like the iPhone and I get it.  As a matter of fact I own an iPad.  But for phones I am comfortable with the android platform.  I bought this phone for my wife, who loves technology but is someone challenged with its.  The EVO 4G LTE is so easy to use, and so easy to learn that it has worked to be a perfect upgrade for her. 	tokiwong	10-26-2015 14:31:50	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66881972	Very disappointed because this is not the phone I ordered. Not with the letter L, no waybad advertising to the public. 	tokiwong	10-26-2015 14:31:50	Complaint	Performance Defect	Both	No Resolution Specified	Operating System	Enclosure		false
65591399	So much phone, Does much more than I expected- Through Amazon saved lots of $$$. Beautiful case. Voice to text , Beats speakers, 	tokiwong	10-26-2015 14:31:50	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64094277	I order a factory unlock iphone 4 and I received a lock phone and I wasn't too happy about this 	jwilets	10-26-2015 14:32:01	Complaint	Unable to Use	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
66062671	it's a great cellphone and it was on perfect conditions, works perfect and it doesn't bring any problems. highly recommended 	jwilets	10-26-2015 14:32:01	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64930607	Good used device. 80% good. Rare camera is not working. I showed it to I-Phone tech (iphoneaid.com) in Baltimore, MD. John fixed it in 15 minutes. Checked the I-phone and replaced the rare camera with new part. Thanks to Amazon and Iphoneaid.com 	jwilets	10-26-2015 14:32:01	Neutral	Performance Defect	Hardware	Other	Hardware	Camera	replaced camera	false
